"","HvsN_padj","HvsN_log2FoldChange","HvsL_padj","HvsL_log2FoldChange","LvsN_padj","LvsN_log2FoldChange","cyclo_padj","cyclo_log2FoldChange","HvsN_thr","HvsL_thr","LvsN_thr","cyclo_thr","WGCNA","cluster","sub_cluster","genes"
"ENSG00000104356",0.772480118510792,-0.101264397482879,0.909788308278258,-0.06667263687076,0.928875304212756,-0.0345917606121193,0.478236384987655,-0.247221602292342,FALSE,FALSE,FALSE,FALSE,"no","no","no","POP1"
"ENSG00000104361",NA,-1.09483880189287,NA,-1.02926501271328,NA,-0.0655737891795863,NA,-1.07957094687632,NA,NA,FALSE,NA,"no","no","no","NIPAL2"
"ENSG00000104365",0.845004277003526,-0.0440569153393288,0.923873687565911,0.0337529271146489,0.689623474938118,-0.0778098424539777,0.942789856532276,0.0217291666764959,FALSE,FALSE,FALSE,FALSE,"no","no","no","IKBKB"
"ENSG00000104368",0.0714268573489509,-0.596039702250946,0.707398177026408,-0.248077230438546,0.359327071162391,-0.3479624718124,0.258306485159281,-0.539694211185072,FALSE,FALSE,FALSE,FALSE,"no","no","no","PLAT"
"ENSG00000104369",0.209988079804781,-0.344697296510492,0.681012908523463,-0.196291762572466,0.664239234343833,-0.148405533938026,0.127640137906786,-0.480345864633576,FALSE,FALSE,FALSE,FALSE,"no","no","no","JPH1"
"ENSG00000104375",0.834202777101053,-0.0427397415893977,0.767930596182636,-0.0796157436397521,0.852327755553863,0.0368760020503543,0.669661328484222,-0.094363213157185,FALSE,FALSE,FALSE,FALSE,"no","no","no","STK3"
"ENSG00000104381",1.59053913896806e-05,-0.681733019565694,0.191995876625974,-0.299199437342148,0.0273907322900948,-0.382533582223546,0.00591020324379848,-0.622170387834295,FALSE,FALSE,FALSE,FALSE,"no","no","no","GDAP1"
"ENSG00000104388",0.217773053381441,0.103328823577814,0.624359072801468,0.06400587904981,0.725263589814303,0.0393229445280035,0.150803250898978,0.13083444029017,FALSE,FALSE,FALSE,FALSE,"no","no","no","RAB2A"
"ENSG00000104408",0.784732147368659,-0.0299062166937554,0.592788490590174,-0.0618522979975428,0.759515630585437,0.0319460813037874,0.439926080344036,-0.0813624383150693,FALSE,FALSE,FALSE,FALSE,"no","no","no","EIF3E"
"ENSG00000104412",0.941386140360734,-0.016446373192414,0.968808348255409,-0.014101352091256,0.990995494978592,-0.00234502110115808,0.891963546514013,0.0341083566450987,FALSE,FALSE,FALSE,FALSE,"no","no","no","EMC2"
"ENSG00000104413",0.426498107988479,0.483875413308605,0.615621369032727,-0.386472776043006,0.0791797178332443,0.870348189351611,0.994392001983051,-0.0070350427561919,FALSE,FALSE,FALSE,FALSE,"no","no","no","ESRP1"
"ENSG00000104419",0.846055006901091,-0.078054069813052,0.599382391423449,-0.214233541884179,0.693018152980152,0.136179472071127,0.321993216647181,-0.340518829946671,FALSE,FALSE,FALSE,FALSE,"no","no","no","NDRG1"
"ENSG00000104427",0.591573508397352,-0.0804990216894911,0.705994706345338,0.0822042907741997,0.18032173873223,-0.162703312463691,0.929648072358568,-0.0235844911459084,FALSE,FALSE,FALSE,FALSE,"no","no","no","ZC2HC1A"
"ENSG00000104435",0.000133783396885475,-0.803314122007477,0.882972938962698,0.0972876598544076,1.31052214373331e-05,-0.900601781861884,0.127779170349188,-0.625905330398924,FALSE,FALSE,FALSE,FALSE,"no","no","no","STMN2"
"ENSG00000104442",0.540080550126886,0.0680453317853941,0.446502903495354,0.0959715311134122,0.837697576464521,-0.0279261993280181,0.409730876757171,0.104267584025205,FALSE,FALSE,FALSE,FALSE,"no","no","no","ARMC1"
"ENSG00000104447",0.199436351612434,-0.444378159754129,0.792465491098959,-0.193837299318456,0.534284978961183,-0.250540860435672,0.670507714568221,-0.247980077747805,FALSE,FALSE,FALSE,FALSE,"no","no","no","TRPS1"
"ENSG00000104450",0.761077775900983,0.18341092220338,0.518214000900057,0.404138349901256,0.704314635625641,-0.220727427697875,0.636467319663327,0.318355860795025,FALSE,FALSE,FALSE,FALSE,"no","no","no","SPAG1"
"ENSG00000104472",0.661392593961425,-0.130115332719919,0.945135218680359,0.0420027484504501,0.529739694616759,-0.172118081170369,0.773732632704459,-0.118573747524508,FALSE,FALSE,FALSE,FALSE,"no","no","no","CHRAC1"
"ENSG00000104490",1.14981812535036e-09,0.643316696504224,0.0289634517664828,0.253093338060898,0.000891943836206027,0.390223358443326,3.97430541684118e-05,0.568150249223957,FALSE,FALSE,FALSE,FALSE,"yes","2","2","NCALD"
"ENSG00000104497",0.712248775234011,-0.10509148011622,0.914552292831585,0.0547941503631224,0.527116165913663,-0.159885630479342,0.815880384442827,-0.0923134819170389,FALSE,FALSE,FALSE,FALSE,"no","no","no","SNX16"
"ENSG00000104517",0.261901428992531,0.137985115112349,0.984139881665413,0.00615201767850336,0.294899184691926,0.131833097433846,0.408349571524506,0.134724337198936,FALSE,FALSE,FALSE,FALSE,"no","no","no","UBR5"
"ENSG00000104518",NA,0.0908528588264529,NA,0.129327337221626,NA,-0.0384744783951732,NA,0.348584419763562,FALSE,FALSE,FALSE,FALSE,"no","no","no","GSDMD"
"ENSG00000104522",0.816930859492438,-0.200829065822967,0.925701727374491,-0.130581891107478,0.938453128056141,-0.0702471747154896,0.999730293148394,-0.000446484291500065,FALSE,FALSE,FALSE,FALSE,"no","no","no","GFUS"
"ENSG00000104549",0.289565611100138,0.103292152404753,0.0614069359119731,0.159685557954449,0.635581012262247,-0.0563934055496961,0.00851809272922111,0.227217760342007,FALSE,FALSE,FALSE,FALSE,"no","no","no","SQLE"
"ENSG00000104611",0.164147688937753,0.817618605068718,0.935397766898213,-0.105268439413983,0.101348460700937,0.922887044482701,0.466544453800333,0.556564770947741,FALSE,FALSE,FALSE,FALSE,"no","no","no","SH2D4A"
"ENSG00000104613",0.701584835093097,0.0638545152518537,0.962453248114204,-0.0161551574926262,0.607201444091104,0.0800096727444799,0.859405353426072,0.0415951737758667,FALSE,FALSE,FALSE,FALSE,"no","no","no","INTS10"
"ENSG00000104626",0.565334629366709,0.123818286433248,0.986885389583623,0.00765656489002216,0.599043635784235,0.116161721543226,0.864357582595495,0.057164870457973,FALSE,FALSE,FALSE,FALSE,"no","no","no","ERI1"
"ENSG00000104635",0.347189563509998,0.118350034976766,0.830809399239013,-0.0517034943874045,0.128359200654603,0.170053529364171,0.837545027262247,0.0461838936107966,FALSE,FALSE,FALSE,FALSE,"no","no","no","SLC39A14"
"ENSG00000104643",0.624344159853687,-0.0737338068185793,0.85089119575124,-0.0494670867735297,0.891625373547147,-0.0242667200450496,0.801789405070178,-0.0541410081998276,FALSE,FALSE,FALSE,FALSE,"no","no","no","MTMR9"
"ENSG00000104660",0.454884466508972,0.0967277790308586,0.472149532474546,-0.111676229322639,0.0410323932361522,0.208404008353498,0.764828067455814,-0.0666956629580646,FALSE,FALSE,FALSE,FALSE,"no","no","no","LEPROTL1"
"ENSG00000104671",0.489575649055197,0.107546081713449,0.827263744625851,0.0615811109565699,0.80967975442323,0.0459649707568793,0.900378041184803,0.0334123416894626,FALSE,FALSE,FALSE,FALSE,"no","no","no","DCTN6"
"ENSG00000104679",0.195746114753047,0.228544941607498,0.99034960699015,0.00562910968086403,0.211664424560773,0.222915831926634,0.872264119157184,0.0549688413769593,FALSE,FALSE,FALSE,FALSE,"no","no","no","R3HCC1"
"ENSG00000104687",0.0607677324904611,-0.175636646088353,0.591682375231356,0.0864566574075928,0.00183769344561618,-0.262093303495945,0.852355668974592,-0.0437624268051734,FALSE,FALSE,FALSE,FALSE,"no","no","no","GSR"
"ENSG00000104689",0.00860831496959814,1.38804083937383,0.686036826458139,0.342706544054153,0.0773788265270657,1.04533429531968,0.120748334455524,0.873217223127439,TRUE,FALSE,FALSE,FALSE,"no","no","no","TNFRSF10A"
"ENSG00000104691",0.327272386062249,-0.324692385029286,0.489468026843419,-0.305766985044618,0.967152204473162,-0.0189253999846682,0.12660599502859,-0.539865880746251,FALSE,FALSE,FALSE,FALSE,"no","no","no","UBXN8"
"ENSG00000104695",0.897927080778986,-0.0162500331811474,0.972470166331153,0.00756333157043133,0.833583135756563,-0.0238133647515787,0.928202667997168,-0.0144634026086627,FALSE,FALSE,FALSE,FALSE,"no","no","no","PPP2CB"
"ENSG00000104714",0.914900448386616,-0.0196698656306955,0.902798778082217,-0.0326019016564381,0.940524350273664,0.0129320360257426,0.934726150153156,0.018512559650174,FALSE,FALSE,FALSE,FALSE,"no","no","no","ERICH1"
"ENSG00000104722",0.945771484200176,0.0454477220428226,0.910073164763826,0.102017299877273,0.926375542614459,-0.05656957783445,0.924449213810715,0.0771158554400364,FALSE,FALSE,FALSE,FALSE,"no","no","no","NEFM"
"ENSG00000104723",0.931674463301493,0.0125582132017688,0.793876422666135,-0.0445138276335481,0.575551394664078,0.0570720408353168,0.925045892547804,-0.0162715745786889,FALSE,FALSE,FALSE,FALSE,"no","no","no","TUSC3"
"ENSG00000104731",0.890354211865607,-0.0354423079324821,0.996078884578368,-0.00181922438010301,0.889953557432965,-0.0336230835523791,0.997493371286521,-0.00102077342510674,FALSE,FALSE,FALSE,FALSE,"no","no","no","KLHDC4"
"ENSG00000104738",0.908653055466023,0.027947410776144,0.659231855227054,0.10868231389572,0.67659870234448,-0.0807349031195758,0.928213865170458,-0.0292122473687963,FALSE,FALSE,FALSE,FALSE,"no","no","no","MCM4"
"ENSG00000104756",0.130615464857118,0.206806815921017,0.670450778871231,0.0996169663444094,0.528742951720953,0.107189849576607,0.246111212098671,0.195044787383851,FALSE,FALSE,FALSE,FALSE,"no","no","no","KCTD9"
"ENSG00000104763",0.147813536997794,-0.140361351137437,0.653766598392444,-0.0742645652339127,0.588932612260827,-0.0660967859035242,0.197239402208789,-0.154030288159504,FALSE,FALSE,FALSE,FALSE,"no","no","no","ASAH1"
"ENSG00000104765",0.960280282474275,-0.00678285626738596,0.568384099859569,-0.0637149075771368,0.524161016118623,0.0569320513097509,0.842858126483377,-0.028998990219353,FALSE,FALSE,FALSE,FALSE,"no","no","no","BNIP3L"
"ENSG00000104783",NA,-0.673777092589284,NA,0.470175974943105,NA,-1.14395306753239,NA,-0.433936456013348,FALSE,FALSE,NA,FALSE,"no","no","no","KCNN4"
"ENSG00000104804",NA,0.590117173628674,NA,0.395155109562984,NA,0.19496206406569,NA,0.310121822325227,FALSE,FALSE,FALSE,FALSE,"no","no","no","TULP2"
"ENSG00000104805",0.951577004786587,0.0189114387685325,0.905112274981473,0.0488962778484876,0.912048013414736,-0.0299848390799551,0.924449213810715,0.0342245970235056,FALSE,FALSE,FALSE,FALSE,"no","no","no","NUCB1"
"ENSG00000104808",0.170902475369805,0.508140208526409,0.532230067841462,0.32758149157016,0.728763914167497,0.180558716956249,0.16521935813081,0.558017068102551,FALSE,FALSE,FALSE,FALSE,"no","no","no","DHDH"
"ENSG00000104812",0.828795374596211,-0.0705286434977457,0.882972938962698,0.0766649740765658,0.586886365364051,-0.147193617574311,0.94528238613199,0.0309431498326233,FALSE,FALSE,FALSE,FALSE,"no","no","no","GYS1"
"ENSG00000104814",0.533847090455775,0.258972624476034,0.678663931351283,-0.231633280074721,0.1425655994417,0.490605904550756,0.911981433848928,0.0746281179232609,FALSE,FALSE,FALSE,FALSE,"no","no","no","MAP4K1"
"ENSG00000104823",0.267016070546357,0.107093490249233,0.646233854579685,0.0694663468079901,0.771399409483862,0.0376271434412425,0.62848092287513,0.0722422022703826,FALSE,FALSE,FALSE,FALSE,"no","no","no","ECH1"
"ENSG00000104824",0.595869917465342,-0.075064070725004,0.00769299561792401,0.247024400318367,0.000572134298039768,-0.322088471043371,0.760529147110534,0.0830127652204276,FALSE,FALSE,FALSE,FALSE,"no","no","no","HNRNPL"
"ENSG00000104825",0.22466469948411,0.226179702730914,0.382389658875693,0.20290645083506,0.936302762599094,0.0232732518958542,0.340385786090785,0.221838518597371,FALSE,FALSE,FALSE,FALSE,"no","no","no","NFKBIB"
"ENSG00000104833",NA,0.482449522786365,NA,0.0550665642636636,NA,0.427382958522701,NA,-0.0689203816490881,FALSE,FALSE,FALSE,FALSE,"no","no","no","TUBB4A"
"ENSG00000104835",0.320799742980086,-0.281429449125241,0.495371913558201,0.27091849875864,0.0194770104243565,-0.552347947883881,0.84997080196367,-0.112942525134779,FALSE,FALSE,FALSE,FALSE,"no","no","no","SARS2"
"ENSG00000104852",0.628416757304201,0.0472168442179385,0.932568507058136,-0.0158298084637007,0.484061559905717,0.0630466526816392,0.837986029029209,0.0297750355393041,FALSE,FALSE,FALSE,FALSE,"no","no","no","SNRNP70"
"ENSG00000104853",0.655800193487009,0.186228072900419,0.340518297582138,0.388477104882459,0.632276354866916,-0.20224903198204,0.463662497646842,0.333224052001704,FALSE,FALSE,FALSE,FALSE,"no","no","no","CLPTM1"
"ENSG00000104856",0.000528087332243245,0.783776804470761,9.47882516842609e-06,0.859762705531682,0.861498026543605,-0.0759859010609213,9.7767491464126e-09,1.16562917606564,FALSE,FALSE,FALSE,TRUE,"no","no","no","RELB"
"ENSG00000104859",0.681431735150361,0.163975479319419,0.984603935999286,0.015181875524979,0.714192256436194,0.14879360379444,0.78475068957915,0.144248732106304,FALSE,FALSE,FALSE,FALSE,"no","no","no","CLASRP"
"ENSG00000104863",0.95744749314587,-0.0437050259026757,0.47830879001176,-0.431447499916416,0.433020911726739,0.38774247401374,0.292978687617904,-0.596526612804296,FALSE,FALSE,FALSE,FALSE,"no","no","no","LIN7B"
"ENSG00000104866",0.455829287966767,-0.287958281527758,0.947075582036827,0.0613739706362709,0.340261112759995,-0.349332252164029,0.883784947905478,-0.10167513113966,FALSE,FALSE,FALSE,FALSE,"no","no","no","PPP1R37"
"ENSG00000104870",0.913497061128843,0.0282383162015284,0.317976176349876,-0.185528080247035,0.156900018891392,0.213766396448563,0.713561082350407,-0.0975748860205747,FALSE,FALSE,FALSE,FALSE,"no","no","no","FCGRT"
"ENSG00000104872",0.254729027654505,-0.177238121080655,0.596781349509005,-0.124025371246758,0.800316009915175,-0.0532127498338967,0.09691661663422,-0.271805433713177,FALSE,FALSE,FALSE,FALSE,"no","no","no","PIH1D1"
"ENSG00000104880",0.810420113823737,0.0575532029067563,0.760441056347153,0.0977722162869606,0.870106157089978,-0.0402190133802043,0.953219071932627,0.0195406645328128,FALSE,FALSE,FALSE,FALSE,"no","no","no","ARHGEF18"
"ENSG00000104881",0.0223663421495867,0.488021152093748,0.604509189639025,0.185844465109013,0.229480636468226,0.302176686984735,0.18032176966905,0.372196364528611,FALSE,FALSE,FALSE,FALSE,"no","no","no","PPP1R13L"
"ENSG00000104883",0.78538371977301,-0.182605039975044,0.838221340800505,-0.205458517359597,0.972883712604444,0.0228534773845529,0.34146957972214,-0.579818791394224,FALSE,FALSE,FALSE,FALSE,"no","no","no","PEX11G"
"ENSG00000104884",0.924838160501108,-0.0169255732331795,0.663766447770967,-0.0767495758499075,0.656290832494324,0.059824002616728,0.555850829399492,-0.090966849238057,FALSE,FALSE,FALSE,FALSE,"no","no","no","ERCC2"
"ENSG00000104885",0.118776148536766,-0.1981236549148,0.796145221952882,0.071609814468008,0.0204039501069003,-0.269733469382808,0.657098138046416,-0.10950181403841,FALSE,FALSE,FALSE,FALSE,"no","no","no","DOT1L"
"ENSG00000104886",0.0636553362982961,-0.246580003628618,0.923873687565911,-0.0332893985453496,0.120913396274331,-0.213290605083269,0.207501687332945,-0.230418342357472,FALSE,FALSE,FALSE,FALSE,"no","no","no","PLEKHJ1"
"ENSG00000104888",0.000564124707302884,1.03630636680944,0.861064248011413,-0.121429363752669,7.99133641269707e-05,1.15773573056211,0.232527691396886,0.55668283103927,TRUE,FALSE,TRUE,FALSE,"no","no","no","SLC17A7"
"ENSG00000104889",0.930498033606048,-0.0221204795683848,0.977384949108659,0.0113459754421364,0.879300337054911,-0.0334664550105212,0.685668508469181,-0.0972589839503985,FALSE,FALSE,FALSE,FALSE,"no","no","no","RNASEH2A"
"ENSG00000104894",NA,1.66784340185347,NA,-0.736988211976444,NA,2.40483161382992,NA,-0.0881505641859008,NA,FALSE,NA,FALSE,"no","no","no","CD37"
"ENSG00000104897",0.850093558816642,-0.078759181809834,0.845925083456197,0.119686406494298,0.555449696540115,-0.198445588304132,0.883900022050436,-0.0797918182486162,FALSE,FALSE,FALSE,FALSE,"no","no","no","SF3A2"
"ENSG00000104899",0.858038245202083,-0.0639880839187691,0.337996392337124,-0.27221745994125,0.420755347875912,0.208229376022481,0.725019306653883,-0.140986228439844,FALSE,FALSE,FALSE,FALSE,"no","no","no","AMH"
"ENSG00000104901",0.280461003937495,0.603839081054315,0.357772177192553,-0.522360353194496,0.0115452894230155,1.12619943424881,0.951968308911864,-0.0598577383002685,FALSE,FALSE,FALSE,FALSE,"no","no","no","DKKL1"
"ENSG00000104903",NA,0.0373773321875891,NA,-0.214667847531832,NA,0.252045179719421,0.875868573391964,-0.284809254658549,FALSE,FALSE,FALSE,FALSE,"no","no","no","LYL1"
"ENSG00000104904",0.0126286222276151,0.111965302659415,0.426355943061833,0.0543620088850064,0.297856788322399,0.0576032937744084,0.246350786012483,0.0795769031768487,FALSE,FALSE,FALSE,FALSE,"no","no","no","OAZ1"
"ENSG00000104907",0.66800756436566,0.126684899009363,0.818968695572332,0.107433200315728,0.956218472168898,0.0192516986936357,0.838892790017074,0.087096160658033,FALSE,FALSE,FALSE,FALSE,"no","no","no","TRMT1"
"ENSG00000104915",0.0255480723657568,-0.37270606224595,0.979067615116947,0.014272808368849,0.0181168702550909,-0.386978870614799,0.234830049388859,-0.307038946791843,FALSE,FALSE,FALSE,FALSE,"no","no","no","STX10"
"ENSG00000104936",0.00694144474581471,-0.365475660285019,0.914552292831585,-0.0423090817751234,0.0192727592644966,-0.323166578509896,0.506216262347643,-0.177355360996255,FALSE,FALSE,FALSE,FALSE,"no","no","no","DMPK"
"ENSG00000104946",0.155210085532855,-0.38679910273991,0.90037872764684,0.0878868824763348,0.063383697966828,-0.474685985216245,0.715305935822548,-0.190313707569694,FALSE,FALSE,FALSE,FALSE,"no","no","no","TBC1D17"
"ENSG00000104951",NA,0.361162717699781,NA,0.670202039586578,NA,-0.309039321886796,NA,-0.113192019501233,FALSE,FALSE,FALSE,FALSE,"no","no","no","IL4I1"
"ENSG00000104953",1.30070194715567e-07,-0.987221601530674,0.000374553140840624,-0.700368989307825,0.203446553303236,-0.286852612222849,5.57165898976403e-08,-1.23584372590445,FALSE,FALSE,FALSE,TRUE,"no","no","no","TLE6"
"ENSG00000104957",0.353230988896561,-0.166581517873086,0.97445812473871,-0.0155837790004416,0.413250337670191,-0.150997738872644,0.807057933224083,-0.0756962533318608,FALSE,FALSE,FALSE,FALSE,"no","no","no","YJU2B"
"ENSG00000104960",0.936740270323107,-0.0133620868558331,0.1326427965693,0.147276745708519,0.0762437600845104,-0.160638832564352,0.994798598233234,0.00137968918153464,FALSE,FALSE,FALSE,FALSE,"no","no","no","PTOV1"
"ENSG00000104964",0.997674318057786,0.00196129224539879,0.309686940264284,-0.338656009223294,0.233337450017939,0.340617301468692,0.506068374330598,-0.288693925594495,FALSE,FALSE,FALSE,FALSE,"no","no","no","TLE5"
"ENSG00000104967",0.494236436563392,-0.113113202132838,0.816198836329556,0.0713629396577748,0.197423441337416,-0.184476141790613,0.957234787168569,-0.0163955904865415,FALSE,FALSE,FALSE,FALSE,"no","no","no","NOVA2"
"ENSG00000104969",0.215749091785658,0.194033336119564,0.808004658917417,0.0769605568378915,0.528742951720953,0.117072779281672,0.423661204677404,0.166530293310963,FALSE,FALSE,FALSE,FALSE,"no","no","no","SGTA"
"ENSG00000104973",0.262427737062187,-0.188268847221394,0.948600458440647,0.0284225591301421,0.177462447763518,-0.216691406351536,0.789128413609419,-0.0816902385989279,FALSE,FALSE,FALSE,FALSE,"no","no","no","MED25"
"ENSG00000104976",0.395084321948622,0.235424710626811,0.944164198712654,0.0441175711308837,0.523483434655332,0.191307139495927,0.557218233475095,0.208545364576992,FALSE,FALSE,FALSE,FALSE,"no","no","no","SNAPC2"
"ENSG00000104979",0.793149822706217,0.0354976108844289,0.343407311195896,0.110173709156536,0.501959954093543,-0.0746760982721075,0.801582922699356,0.0452389178640465,FALSE,FALSE,FALSE,FALSE,"no","no","no","C19orf53"
"ENSG00000104980",0.168203893083647,0.25571074068383,0.810648789828804,0.0918706623551365,0.447570593773959,0.163840078328693,0.277718140363479,0.25166146528864,FALSE,FALSE,FALSE,FALSE,"no","no","no","TIMM44"
