gene1,gene2,combined_score,type,known,degree,betweenness
RUNX2,ZNF521,0.761,positive,unknown,70,3036.78086073628
RUNX2,NES,0.45,positive,unknown,70,3036.78086073628
RUNX2,SEM1,0.4,positive,unknown,70,3036.78086073628
RUNX2,IGF1R,0.402,positive,unknown,70,3036.78086073628
RUNX2,SLC1A5,0.412,positive,unknown,70,3036.78086073628
RUNX2,SLC20A2,0.432,positive,unknown,70,3036.78086073628
RUNX2,BMPR2,0.474,positive,unknown,70,3036.78086073628
RUNX2,CXCR4,0.491,positive,unknown,70,3036.78086073628
RUNX2,UBC,0.569,positive,unknown,70,3036.78086073628
RUNX2,SOX5,0.596,positive,unknown,70,3036.78086073628
RUNX2,TGFBR1,0.675,positive,unknown,70,3036.78086073628
RUNX2,FOXO1,0.68,positive,unknown,70,3036.78086073628
RUNX2,GLI3,0.826,positive,unknown,70,3036.78086073628
RUNX2,GLI2,0.958,positive,unknown,70,3036.78086073628
RXRA,APOA1,0.567,positive,unknown,16,578.01827137048
RXRA,TNRC6C,0.514,positive,unknown,16,578.01827137048
RXRA,ARL4C,0.516,positive,unknown,16,578.01827137048
RXRA,PLAGL1,0.443,positive,unknown,16,578.01827137048
RXRA,GADD45A,0.415,positive,unknown,16,578.01827137048
RXRA,ABCA1,0.916,positive,unknown,16,578.01827137048
RXRA,TNRC6B,0.516,positive,unknown,16,578.01827137048
RXRA,FDFT1,0.468,positive,unknown,16,578.01827137048
S1PR1,GNG11,0.498,positive,unknown,16,316.623284145272
S1PR1,RORA,0.408,positive,unknown,16,316.623284145272
S1PR1,LPAR1,0.428,positive,unknown,16,316.623284145272
S1PR1,HOPX,0.444,positive,unknown,16,316.623284145272
S1PR1,RGS16,0.461,positive,unknown,16,316.623284145272
S1PR1,FOXO1,0.468,positive,unknown,16,316.623284145272
S1PR1,PREX1,0.617,positive,unknown,16,316.623284145272
S1PR1,CXCR4,0.719,positive,unknown,16,316.623284145272
SALL1,TOX3,0.509,positive,unknown,12,87.2476769356684
SALL1,LIN28A,0.407,positive,unknown,12,87.2476769356684
SALL1,OTX2,0.41,positive,unknown,12,87.2476769356684
SALL1,SMOC1,0.481,positive,unknown,12,87.2476769356684
SALL1,FOXA2,0.526,positive,unknown,12,87.2476769356684
SALL1,SOX2,0.891,positive,unknown,12,87.2476769356684
SCFD1,BET1,0.999,negative,unknown,18,158.525822434348
SCFD1,GORASP2,0.531,negative,unknown,18,158.525822434348
SCFD1,USO1,0.97,negative,unknown,18,158.525822434348
SCFD1,ZFPL1,0.41,negative,unknown,18,158.525822434348
SCFD1,SEC23A,0.665,negative,unknown,18,158.525822434348
SCFD1,EXOC7,0.419,negative,unknown,18,158.525822434348
SCFD1,RAB1A,0.946,negative,unknown,18,158.525822434348
SCFD1,GRIA1,0.499,negative,unknown,18,158.525822434348
SCFD1,GOLGA2,0.771,negative,unknown,18,158.525822434348
SCG3,APOA1,0.459,positive,unknown,4,18.0441367342588
SCG3,VGF,0.661,positive,unknown,4,18.0441367342588
SEC23A,BET1,0.816,negative,unknown,20,872.879092232439
SEC23A,GORASP2,0.5,negative,unknown,20,872.879092232439
SEC23A,USO1,0.704,negative,unknown,20,872.879092232439
SEC23A,DHCR7,0.432,negative,unknown,20,872.879092232439
SEC23A,RAB1A,0.463,negative,unknown,20,872.879092232439
SEC23A,GRIA1,0.499,negative,unknown,20,872.879092232439
SEC23A,CREB3L2,0.553,negative,unknown,20,872.879092232439
SEC23A,GOLGA2,0.612,negative,unknown,20,872.879092232439
SEC23A,SCFD1,0.665,negative,unknown,20,872.879092232439
SEC23A,PRRC1,0.796,negative,unknown,20,872.879092232439
SEM1,GLI1,0.4,negative,unknown,16,184.732000025052
SEM1,SHH,0.4,negative,unknown,16,184.732000025052
SEM1,PRICKLE1,0.436,negative,unknown,16,184.732000025052
SEM1,RUNX2,0.4,negative,unknown,16,184.732000025052
SEM1,POLH,0.441,negative,unknown,16,184.732000025052
SEM1,GLI3,0.4,negative,unknown,16,184.732000025052
SEM1,GLI2,0.46,negative,unknown,16,184.732000025052
SEM1,UBC,0.808,negative,unknown,16,184.732000025052
SEMA3F,EPHA4,0.403,negative,unknown,10,107.742005461263
SEMA3F,ECT2,0.407,negative,unknown,10,107.742005461263
SEMA3F,TNC,0.468,negative,unknown,10,107.742005461263
SEMA3F,PGF,0.49,negative,unknown,10,107.742005461263
SEMA3F,SLIT1,0.533,negative,unknown,10,107.742005461263
SEPTIN3,PLK2,0.4,positive,unknown,2,0
SFRP1,FGF2,0.414,positive,unknown,34,1237.01731475265
SFRP1,APC,0.428,positive,unknown,34,1237.01731475265
SFRP1,GLI3,0.433,positive,unknown,34,1237.01731475265
SFRP1,NKD1,0.434,positive,unknown,34,1237.01731475265
SFRP1,PRICKLE1,0.434,positive,unknown,34,1237.01731475265
SFRP1,FRZB,0.466,positive,unknown,34,1237.01731475265
SFRP1,GLI2,0.468,positive,unknown,34,1237.01731475265
SFRP1,RUNX2,0.473,positive,unknown,34,1237.01731475265
SFRP1,FOXO3,0.476,positive,unknown,34,1237.01731475265
SFRP1,FOXA2,0.5,positive,unknown,34,1237.01731475265
SFRP1,TFPI2,0.506,positive,unknown,34,1237.01731475265
SFRP1,PTCH1,0.531,positive,unknown,34,1237.01731475265
SFRP1,COL11A1,0.539,positive,unknown,34,1237.01731475265
SFRP1,SHH,0.577,positive,unknown,34,1237.01731475265
SFRP1,GLI1,0.691,positive,unknown,34,1237.01731475265
SFRP1,DKK3,0.775,positive,unknown,34,1237.01731475265
SFRP1,WNT5B,0.915,positive,unknown,34,1237.01731475265
SGCE,SSPN,0.984,negative,unknown,10,756.293220936084
SGCE,PLAGL1,0.675,negative,unknown,10,756.293220936084
SGCE,DMD,0.981,negative,unknown,10,756.293220936084
SGCE,BEGAIN,0.401,negative,unknown,10,756.293220936084
SGCE,RTL1,0.436,negative,unknown,10,756.293220936084
SHANK1,BAIAP2L1,0.54,positive,unknown,16,130.635368279378
SHANK1,GRIA4,0.45,positive,unknown,16,130.635368279378
SHANK1,DPYSL2,0.511,positive,unknown,16,130.635368279378
SHANK1,GRIA1,0.619,positive,unknown,16,130.635368279378
SHANK1,NLGN3,0.904,positive,unknown,16,130.635368279378
SHANK1,NLGN1,0.926,positive,unknown,16,130.635368279378
SHANK1,SHANK2,0.968,positive,unknown,16,130.635368279378
SHANK1,HOMER1,0.984,positive,unknown,16,130.635368279378
SHANK2,GRIA4,0.579,positive,unknown,14,404.700505810107
SHANK2,SHANK1,0.968,positive,unknown,14,404.700505810107
SHANK2,HOMER1,0.937,positive,unknown,14,404.700505810107
SHANK2,PDE4D,0.471,positive,unknown,14,404.700505810107
SHANK2,GRIA1,0.75,positive,unknown,14,404.700505810107
SHANK2,NLGN1,0.914,positive,unknown,14,404.700505810107
SHANK2,NLGN3,0.958,positive,unknown,14,404.700505810107
SHB,EGF,0.595,positive,unknown,6,1481.65004581384
SHB,DHRS2,0.766,positive,unknown,6,1481.65004581384
SHB,DOCK1,0.522,positive,unknown,6,1481.65004581384
SHH,SFRP1,0.577,positive,known,98,5702.13496272092
SHH,GLI1,0.979,positive,known,98,5702.13496272092
SHH,VAX2,0.422,positive,known,98,5702.13496272092
SHH,JAG1,0.616,positive,known,98,5702.13496272092
SHH,NOTCH2,0.553,positive,known,98,5702.13496272092
SHH,FGF2,0.749,positive,known,98,5702.13496272092
SHH,EGF,0.783,positive,known,98,5702.13496272092
SHH,ASCL1,0.658,positive,known,98,5702.13496272092
SHH,BOC,0.996,positive,known,98,5702.13496272092
SHH,GRIA4,0.412,positive,known,98,5702.13496272092
SHH,ZIC3,0.406,positive,known,98,5702.13496272092
SHH,KIT,0.464,positive,known,98,5702.13496272092
SHH,FRZB,0.438,positive,known,98,5702.13496272092
SHH,STK36,0.663,positive,known,98,5702.13496272092
SHH,SEM1,0.4,positive,known,98,5702.13496272092
SHH,DKK3,0.403,positive,known,98,5702.13496272092
SHH,FGF12,0.408,positive,known,98,5702.13496272092
SHH,LRP4,0.414,positive,known,98,5702.13496272092
SHH,WNT5B,0.418,positive,known,98,5702.13496272092
SHH,TGFBR1,0.43,positive,known,98,5702.13496272092
SHH,IGF1R,0.431,positive,known,98,5702.13496272092
SHH,HEY1,0.445,positive,known,98,5702.13496272092
SHH,DCX,0.453,positive,known,98,5702.13496272092
SHH,CXCL14,0.454,positive,known,98,5702.13496272092
SHH,NCAM1,0.467,positive,known,98,5702.13496272092
SHH,VAX1,0.48,positive,known,98,5702.13496272092
SHH,CXCR4,0.506,positive,known,98,5702.13496272092
SHH,UBC,0.522,positive,known,98,5702.13496272092
SHH,ULK3,0.55,positive,known,98,5702.13496272092
SHH,DHCR7,0.551,positive,known,98,5702.13496272092
SHH,LHX2,0.581,positive,known,98,5702.13496272092
SHH,SOX1,0.583,positive,known,98,5702.13496272092
SHH,SP8,0.608,positive,known,98,5702.13496272092
SHH,FGFR3,0.633,positive,known,98,5702.13496272092
SHH,RUNX2,0.659,positive,known,98,5702.13496272092
SHH,NKX2-1,0.689,positive,known,98,5702.13496272092
SHH,NES,0.703,positive,known,98,5702.13496272092
SHH,OTX2,0.74,positive,known,98,5702.13496272092
SHH,FOXG1,0.757,positive,known,98,5702.13496272092
SHH,NKX2-2,0.821,positive,known,98,5702.13496272092
SHH,SOX2,0.824,positive,known,98,5702.13496272092
SHH,PAX6,0.829,positive,known,98,5702.13496272092
SHH,ZIC2,0.864,positive,known,98,5702.13496272092
SHH,FOXA2,0.956,positive,known,98,5702.13496272092
SHH,GLI3,0.966,positive,known,98,5702.13496272092
SHH,GLI2,0.975,positive,known,98,5702.13496272092
SHH,GAS1,0.999,positive,known,98,5702.13496272092
SHH,PTCH1,0.999,positive,known,98,5702.13496272092
SHH,CDON,0.999,positive,known,98,5702.13496272092
SHISAL1,CYYR1,0.502,positive,unknown,2,0
SHROOM3,CELSR1,0.613,negative,unknown,2,0
SLC1A5,GJA1,0.485,negative,unknown,16,890.506435204432
SLC1A5,ATP1B3,0.523,negative,unknown,16,890.506435204432
SLC1A5,STOM,0.503,negative,unknown,16,890.506435204432
SLC1A5,RUNX2,0.412,negative,unknown,16,890.506435204432
SLC1A5,SLC3A2,0.894,negative,unknown,16,890.506435204432
SLC1A5,IDH1,0.546,negative,unknown,16,890.506435204432
SLC1A5,SLC20A2,0.453,negative,unknown,16,890.506435204432
SLC1A5,SLC38A7,0.488,negative,unknown,16,890.506435204432
SLC20A2,LAMC1,0.55,positive,unknown,8,616.213370947184
SLC20A2,MYORG,0.814,positive,unknown,8,616.213370947184
SLC20A2,RUNX2,0.432,positive,unknown,8,616.213370947184
SLC20A2,SLC1A5,0.453,positive,unknown,8,616.213370947184
SLC35F1,TMEM132B,0.408,negative,unknown,4,367
SLC35F1,NLGN3,0.425,negative,unknown,4,367
SLC38A7,SLC1A5,0.488,positive,unknown,2,0
SLC3A2,LGALS3,0.829,negative,unknown,6,173.549804364921
SLC3A2,AARS1,0.533,negative,unknown,6,173.549804364921
SLC3A2,SLC1A5,0.894,negative,unknown,6,173.549804364921
SLC5A3,MRPS6,0.695,negative,unknown,2,0
SLIT1,SEMA3F,0.533,positive,unknown,12,286.451964438934
SLIT1,UNC5D,0.407,positive,unknown,12,286.451964438934
SLIT1,EPHA4,0.455,positive,unknown,12,286.451964438934
SLIT1,NES,0.515,positive,unknown,12,286.451964438934
SLIT1,PAX6,0.609,positive,unknown,12,286.451964438934
SLIT1,LHX2,0.628,positive,unknown,12,286.451964438934
SMAD7,GLI1,0.577,positive,unknown,28,153.375334155953
SMAD7,ID2,0.478,positive,unknown,28,153.375334155953
SMAD7,JAG1,0.432,positive,unknown,28,153.375334155953
SMAD7,IGF1R,0.418,positive,unknown,28,153.375334155953
SMAD7,EGF,0.418,positive,unknown,28,153.375334155953
SMAD7,FGF2,0.424,positive,unknown,28,153.375334155953
SMAD7,GLI3,0.508,positive,unknown,28,153.375334155953
SMAD7,UBC,0.541,positive,unknown,28,153.375334155953
SMAD7,ID1,0.564,positive,unknown,28,153.375334155953
SMAD7,GLI2,0.568,positive,unknown,28,153.375334155953
SMAD7,RUNX2,0.819,positive,unknown,28,153.375334155953
SMAD7,ACVR2B,0.829,positive,unknown,28,153.375334155953
SMAD7,BMPR2,0.884,positive,unknown,28,153.375334155953
SMAD7,TGFBR1,0.999,positive,unknown,28,153.375334155953
SMARCC2,DPF2,0.999,positive,unknown,8,733
SMARCC2,TERF2IP,0.432,positive,unknown,8,733
SMARCC2,SOX2,0.529,positive,unknown,8,733
SMARCC2,PAX6,0.556,positive,unknown,8,733
SMC5,REV3L,0.487,negative,unknown,6,80.2872115306493
SMC5,KHDC4,0.429,negative,unknown,6,80.2872115306493
SMC5,CUL4B,0.554,negative,unknown,6,80.2872115306493
SMOC1,TOX3,0.453,negative,unknown,8,19.0842967524946
SMOC1,SALL1,0.481,negative,unknown,8,19.0842967524946
SMOC1,NID1,0.439,negative,unknown,8,19.0842967524946
SMOC1,GLI3,0.415,negative,unknown,8,19.0842967524946
SORCS1,CELSR2,0.693,negative,unknown,2,0
SOWAHC,BAIAP2L1,0.44,positive,unknown,14,156.293112954917
SOWAHC,STOM,0.402,positive,unknown,14,156.293112954917
SOWAHC,BASP1,0.411,positive,unknown,14,156.293112954917
SOWAHC,RAB11FIP1,0.47,positive,unknown,14,156.293112954917
SOWAHC,ADD3,0.406,positive,unknown,14,156.293112954917
SOWAHC,PERP,0.458,positive,unknown,14,156.293112954917
SOWAHC,DCAF7,0.473,positive,unknown,14,156.293112954917
SOX1,FGF2,0.604,negative,unknown,40,963.320236029717
SOX1,EGF,0.434,negative,unknown,40,963.320236029717
SOX1,ASCL1,0.629,negative,unknown,40,963.320236029717
SOX1,SHH,0.583,negative,unknown,40,963.320236029717
SOX1,SOX2,0.771,negative,unknown,40,963.320236029717
SOX1,ZIC2,0.403,negative,unknown,40,963.320236029717
SOX1,CXCR4,0.417,negative,unknown,40,963.320236029717
SOX1,NCAM1,0.427,negative,unknown,40,963.320236029717
SOX1,NKX2-1,0.456,negative,unknown,40,963.320236029717
SOX1,LHX2,0.464,negative,unknown,40,963.320236029717
SOX1,DCX,0.469,negative,unknown,40,963.320236029717
SOX1,NKX2-2,0.59,negative,unknown,40,963.320236029717
SOX1,SOX5,0.597,negative,unknown,40,963.320236029717
SOX1,LIN28A,0.666,negative,unknown,40,963.320236029717
SOX1,FOXG1,0.681,negative,unknown,40,963.320236029717
SOX1,FOXA2,0.701,negative,unknown,40,963.320236029717
SOX1,PNMA2,0.745,negative,unknown,40,963.320236029717
SOX1,NES,0.795,negative,unknown,40,963.320236029717
SOX1,OTX2,0.807,negative,unknown,40,963.320236029717
SOX1,PAX6,0.899,negative,unknown,40,963.320236029717
SOX2,GLI1,0.772,negative,unknown,106,7595.93041695547
SOX2,ID2,0.418,negative,unknown,106,7595.93041695547
SOX2,HSPB1,0.453,negative,unknown,106,7595.93041695547
SOX2,SALL1,0.891,negative,unknown,106,7595.93041695547
SOX2,JAG1,0.701,negative,unknown,106,7595.93041695547
SOX2,NOTCH2,0.504,negative,unknown,106,7595.93041695547
SOX2,USP44,0.422,negative,unknown,106,7595.93041695547
SOX2,RORA,0.492,negative,unknown,106,7595.93041695547
SOX2,FGF2,0.933,negative,unknown,106,7595.93041695547
SOX2,EGF,0.725,negative,unknown,106,7595.93041695547
SOX2,PATZ1,0.425,negative,unknown,106,7595.93041695547
SOX2,ASCL1,0.748,negative,unknown,106,7595.93041695547
SOX2,RAB5A,0.407,negative,unknown,106,7595.93041695547
SOX2,GJA1,0.612,negative,unknown,106,7595.93041695547
SOX2,ZIC3,0.879,negative,unknown,106,7595.93041695547
SOX2,KIT,0.613,negative,unknown,106,7595.93041695547
SOX2,ANXA5,0.635,negative,unknown,106,7595.93041695547
SOX2,SHH,0.824,negative,unknown,106,7595.93041695547
SOX2,TGFBR1,0.403,negative,unknown,106,7595.93041695547
SOX2,ID1,0.405,negative,unknown,106,7595.93041695547
SOX2,DSP,0.411,negative,unknown,106,7595.93041695547
SOX2,FGFR3,0.442,negative,unknown,106,7595.93041695547
SOX2,PODXL,0.442,negative,unknown,106,7595.93041695547
SOX2,SOX5,0.444,negative,unknown,106,7595.93041695547
SOX2,HEY1,0.488,negative,unknown,106,7595.93041695547
SOX2,TNRC6C,0.499,negative,unknown,106,7595.93041695547
SOX2,QKI,0.504,negative,unknown,106,7595.93041695547
SOX2,AHCYL1,0.51,negative,unknown,106,7595.93041695547
SOX2,TNRC6B,0.524,negative,unknown,106,7595.93041695547
SOX2,SMARCC2,0.529,negative,unknown,106,7595.93041695547
SOX2,PTCH1,0.532,negative,unknown,106,7595.93041695547
SOX2,NCAM1,0.549,negative,unknown,106,7595.93041695547
SOX2,ZIC2,0.581,negative,unknown,106,7595.93041695547
SOX2,IDH1,0.591,negative,unknown,106,7595.93041695547
SOX2,NKX2-2,0.6,negative,unknown,106,7595.93041695547
SOX2,LHX2,0.601,negative,unknown,106,7595.93041695547
SOX2,NKX2-1,0.627,negative,unknown,106,7595.93041695547
SOX2,IGF1R,0.637,negative,unknown,106,7595.93041695547
SOX2,FOXO3,0.64,negative,unknown,106,7595.93041695547
SOX2,FOXO1,0.641,negative,unknown,106,7595.93041695547
SOX2,CXCR4,0.645,negative,unknown,106,7595.93041695547
SOX2,HOPX,0.662,negative,unknown,106,7595.93041695547
SOX2,DCX,0.686,negative,unknown,106,7595.93041695547
SOX2,RUNX2,0.693,negative,unknown,106,7595.93041695547
SOX2,GLI2,0.694,negative,unknown,106,7595.93041695547
SOX2,GLI3,0.747,negative,unknown,106,7595.93041695547
SOX2,FOXG1,0.749,negative,unknown,106,7595.93041695547
SOX2,SOX1,0.771,negative,unknown,106,7595.93041695547
SOX2,FOXA2,0.841,negative,unknown,106,7595.93041695547
SOX2,NES,0.891,negative,unknown,106,7595.93041695547
SOX2,OTX2,0.914,negative,unknown,106,7595.93041695547
SOX2,PAX6,0.977,negative,unknown,106,7595.93041695547
SOX2,LIN28A,0.983,negative,unknown,106,7595.93041695547
SOX5,XBP1,0.442,positive,unknown,16,509.756185562219
SOX5,PRDM16,0.406,positive,unknown,16,509.756185562219
SOX5,SOX2,0.444,positive,unknown,16,509.756185562219
SOX5,SOX1,0.597,positive,unknown,16,509.756185562219
SOX5,FOXG1,0.402,positive,unknown,16,509.756185562219
SOX5,RUNX2,0.596,positive,unknown,16,509.756185562219
SOX5,FOXB1,0.441,positive,unknown,16,509.756185562219
SOX5,PAX6,0.62,positive,unknown,16,509.756185562219
SP8,ASCL1,0.492,negative,unknown,10,0.407440476190476
SP8,SHH,0.608,negative,unknown,10,0.407440476190476
SP8,NKX2-1,0.433,negative,unknown,10,0.407440476190476
SP8,LHX2,0.52,negative,unknown,10,0.407440476190476
SP8,PAX6,0.6,negative,unknown,10,0.407440476190476
SPON1,GDF15,0.511,positive,unknown,8,259.037947008722
SPON1,LRP4,0.503,positive,unknown,8,259.037947008722
SPON1,ZNF385B,0.405,positive,unknown,8,259.037947008722
SPON1,APLP2,0.721,positive,unknown,8,259.037947008722
SPRY1,EGF,0.612,negative,unknown,4,0
SPRY1,UBC,0.499,negative,unknown,4,0
SRSF6,QKI,0.469,positive,unknown,4,0
SRSF6,NOVA1,0.548,positive,unknown,4,0
SSBP3,LMO1,0.644,positive,unknown,6,92.2304736886253
SSBP3,LMO4,0.863,positive,unknown,6,92.2304736886253
SSBP3,LHX2,0.726,positive,unknown,6,92.2304736886253
SSPN,BHLHE41,0.657,positive,unknown,8,58.2597883270012
SSPN,EMD,0.472,positive,unknown,8,58.2597883270012
SSPN,SGCE,0.984,positive,unknown,8,58.2597883270012
SSPN,DMD,0.998,positive,unknown,8,58.2597883270012
ST8SIA1,NMD3,0.617,positive,unknown,2,0
STK36,GLI1,0.966,positive,unknown,10,0
STK36,PTCH1,0.652,positive,unknown,10,0
STK36,SHH,0.663,positive,unknown,10,0
STK36,GLI2,0.865,positive,unknown,10,0
STK36,GLI3,0.927,positive,unknown,10,0
STOM,GJA1,0.474,positive,unknown,16,584.390128748669
STOM,SOWAHC,0.402,positive,unknown,16,584.390128748669
STOM,ZNF362,0.41,positive,unknown,16,584.390128748669
STOM,SURF4,0.465,positive,unknown,16,584.390128748669
STOM,PRDX6,0.5,positive,unknown,16,584.390128748669
STOM,SLC1A5,0.503,positive,unknown,16,584.390128748669
STOM,ADD3,0.561,positive,unknown,16,584.390128748669
STOM,CD2AP,0.601,positive,unknown,16,584.390128748669
SURF4,GORASP2,0.65,negative,unknown,6,92.8846613996247
SURF4,STOM,0.465,negative,unknown,6,92.8846613996247
SURF4,RAB1A,0.657,negative,unknown,6,92.8846613996247
SYNDIG1,GRIA4,0.59,positive,unknown,4,0
SYNDIG1,GRIA1,0.776,positive,unknown,4,0
TBC1D9,RAB5A,0.691,negative,unknown,4,367
TBC1D9,RNF150,0.447,negative,unknown,4,367
TERF2IP,SMARCC2,0.432,negative,unknown,2,0
TET3,KIT,0.475,positive,unknown,4,0
TET3,IDH1,0.51,positive,unknown,4,0
TEX15,NPTX2,0.429,positive,unknown,2,0
TFPI2,SFRP1,0.506,negative,unknown,4,29.3975703715776
TFPI2,NPTX2,0.448,negative,unknown,4,29.3975703715776
TGFBR1,JAG1,0.449,positive,unknown,38,1306.11748305388
TGFBR1,NOTCH2,0.4,positive,unknown,38,1306.11748305388
TGFBR1,SMAD7,0.999,positive,unknown,38,1306.11748305388
TGFBR1,FGF2,0.542,positive,unknown,38,1306.11748305388
TGFBR1,EGF,0.546,positive,unknown,38,1306.11748305388
TGFBR1,KIT,0.4,positive,unknown,38,1306.11748305388
TGFBR1,SHH,0.43,positive,unknown,38,1306.11748305388
TGFBR1,SOX2,0.403,positive,unknown,38,1306.11748305388
TGFBR1,ACVR2B,0.999,positive,unknown,38,1306.11748305388
TGFBR1,FERMT2,0.451,positive,unknown,38,1306.11748305388
TGFBR1,TPM1,0.414,positive,unknown,38,1306.11748305388
TGFBR1,MAX,0.405,positive,unknown,38,1306.11748305388
TGFBR1,RUNX2,0.675,positive,unknown,38,1306.11748305388
TGFBR1,BMPR2,0.722,positive,unknown,38,1306.11748305388
TGFBR1,ID1,0.486,positive,unknown,38,1306.11748305388
TGFBR1,CXCR4,0.581,positive,unknown,38,1306.11748305388
TGFBR1,FBN2,0.741,positive,unknown,38,1306.11748305388
TGFBR1,UBC,0.574,positive,unknown,38,1306.11748305388
TGFBR1,ERCC6L2,0.422,positive,unknown,38,1306.11748305388
TIAM1,RAB5A,0.406,negative,unknown,10,320.207802242927
TIAM1,NTRK2,0.908,negative,unknown,10,320.207802242927
TIAM1,TPM1,0.412,negative,unknown,10,320.207802242927
TIAM1,RHOU,0.479,negative,unknown,10,320.207802242927
TIAM1,DOCK1,0.606,negative,unknown,10,320.207802242927
TLE2,DBP,0.6,positive,unknown,12,528.065518715134
TLE2,APC,0.526,positive,unknown,12,528.065518715134
TLE2,NLGN3,0.495,positive,unknown,12,528.065518715134
TLE2,ATP1A2,0.468,positive,unknown,12,528.065518715134
TLE2,NLGN1,0.491,positive,unknown,12,528.065518715134
TLE2,UBC,0.499,positive,unknown,12,528.065518715134
TMEM132B,SLC35F1,0.408,negative,unknown,2,0
TMEM68,PRDX6,0.596,negative,unknown,2,0
TMEM98,MYRF,0.759,positive,unknown,4,26.829258931967
TMEM98,ATP1B3,0.547,positive,unknown,4,26.829258931967
TMOD2,TMSB10,0.478,positive,unknown,10,91.4233417786855
TMOD2,DMD,0.588,positive,unknown,10,91.4233417786855
TMOD2,TPM4,0.7,positive,unknown,10,91.4233417786855
TMOD2,TPM1,0.734,positive,unknown,10,91.4233417786855
TMOD2,ADD3,0.937,positive,unknown,10,91.4233417786855
TMSB10,LGALS1,0.427,negative,unknown,4,11.128420258219
TMSB10,TMOD2,0.478,negative,unknown,4,11.128420258219
TNC,SEMA3F,0.468,negative,unknown,10,98.1528186850706
TNC,LAMC1,0.447,negative,unknown,10,98.1528186850706
TNC,NID1,0.48,negative,unknown,10,98.1528186850706
TNC,NCAM1,0.483,negative,unknown,10,98.1528186850706
TNC,EGF,0.599,negative,unknown,10,98.1528186850706
TNRC6B,NOTCH2,0.529,positive,unknown,14,518.660813396104
TNRC6B,SOX2,0.524,positive,unknown,14,518.660813396104
TNRC6B,TNRC6C,0.577,positive,unknown,14,518.660813396104
TNRC6B,FOXO3,0.435,positive,unknown,14,518.660813396104
TNRC6B,ARL4C,0.509,positive,unknown,14,518.660813396104
TNRC6B,ABCA1,0.521,positive,unknown,14,518.660813396104
TNRC6B,RXRA,0.516,positive,unknown,14,518.660813396104
TNRC6C,NOTCH2,0.555,negative,unknown,14,518.660813396104
TNRC6C,SOX2,0.499,negative,unknown,14,518.660813396104
TNRC6C,FOXO3,0.433,negative,unknown,14,518.660813396104
TNRC6C,ABCA1,0.512,negative,unknown,14,518.660813396104
TNRC6C,RXRA,0.514,negative,unknown,14,518.660813396104
TNRC6C,ARL4C,0.529,negative,unknown,14,518.660813396104
TNRC6C,TNRC6B,0.577,negative,unknown,14,518.660813396104
TOX3,NOTCH2,0.421,negative,unknown,10,373.963194970779
TOX3,GLI3,0.429,negative,unknown,10,373.963194970779
TOX3,SMOC1,0.453,negative,unknown,10,373.963194970779
TOX3,CCDC170,0.501,negative,unknown,10,373.963194970779
TOX3,SALL1,0.509,negative,unknown,10,373.963194970779
TPM1,VCL,0.957,negative,unknown,22,415.498352569718
TPM1,TMOD2,0.734,negative,unknown,22,415.498352569718
TPM1,CASQ2,0.556,negative,unknown,22,415.498352569718
TPM1,PDLIM3,0.525,negative,unknown,22,415.498352569718
TPM1,TIAM1,0.412,negative,unknown,22,415.498352569718
TPM1,MYL11,0.833,negative,unknown,22,415.498352569718
TPM1,TGFBR1,0.414,negative,unknown,22,415.498352569718
TPM1,ACTN3,0.681,negative,unknown,22,415.498352569718
TPM1,DMD,0.781,negative,unknown,22,415.498352569718
TPM1,MYLK,0.857,negative,unknown,22,415.498352569718
TPM1,TPM4,0.982,negative,unknown,22,415.498352569718
TPM4,VCL,0.711,negative,unknown,16,122.933795648294
TPM4,TMOD2,0.7,negative,unknown,16,122.933795648294
TPM4,MYL11,0.748,negative,unknown,16,122.933795648294
TPM4,TPM1,0.982,negative,unknown,16,122.933795648294
TPM4,MSN,0.655,negative,unknown,16,122.933795648294
TPM4,MYLK,0.707,negative,unknown,16,122.933795648294
TPM4,DMD,0.548,negative,unknown,16,122.933795648294
TPM4,RRBP1,0.66,negative,unknown,16,122.933795648294
TRH,LGALS1,0.451,negative,unknown,4,344.765873247037
TRH,DIO3,0.83,negative,unknown,4,344.765873247037
TRIB1,APOA1,0.404,negative,unknown,8,87.2766446797132
TRIB1,CELSR2,0.479,negative,unknown,8,87.2766446797132
TRIB1,BTG2,0.481,negative,unknown,8,87.2766446797132
TRIB1,ABCA1,0.408,negative,unknown,8,87.2766446797132
TTC3,DHRS2,0.874,negative,unknown,2,0
UBC,EIF5,0.453,negative,unknown,70,8346.93652208414
UBC,GLI1,0.547,negative,unknown,70,8346.93652208414
UBC,HSPB1,0.573,negative,unknown,70,8346.93652208414
UBC,JAG1,0.457,negative,unknown,70,8346.93652208414
UBC,NOTCH2,0.536,negative,unknown,70,8346.93652208414
UBC,APC,0.516,negative,unknown,70,8346.93652208414
UBC,SMAD7,0.541,negative,unknown,70,8346.93652208414
UBC,FGF2,0.747,negative,unknown,70,8346.93652208414
UBC,EGF,0.696,negative,unknown,70,8346.93652208414
UBC,LRIG1,0.517,negative,unknown,70,8346.93652208414
UBC,NRG1,0.538,negative,unknown,70,8346.93652208414
UBC,SHH,0.522,negative,unknown,70,8346.93652208414
UBC,COL14A1,0.426,negative,unknown,70,8346.93652208414
UBC,PTCH1,0.509,negative,unknown,70,8346.93652208414
