"","ENSEMBLE","gene","module","merged_module","cor_abs","cor"
"1516","ENSG00000164294","GPX8","turquoise","blue",0.00126076662846234,0.00126076662846234
"1629","ENSG00000168005","SPINDOC","turquoise","blue",0.00125893689356565,-0.00125893689356565
"1708","ENSG00000170959","DCDC1","blue","blue",0.00125875088146326,0.00125875088146326
"1470","ENSG00000163075","CFAP221","blue","blue",0.00125628139769536,0.00125628139769536
"40","ENSG00000011105","TSPAN9","blue","blue",0.00125221502454074,0.00125221502454074
"371","ENSG00000102158","MAGT1","blue","blue",0.00125210334326282,0.00125210334326282
"1947","ENSG00000185022","MAFF","turquoise","blue",0.00125188629541493,-0.00125188629541493
"330","ENSG00000100403","ZC3H7B","blue","blue",0.00124620578844472,0.00124620578844472
"1996","ENSG00000187098","MITF","turquoise","blue",0.00124617216720739,0.00124617216720739
"1266","ENSG00000149131","SERPING1","blue","blue",0.00124400214788407,0.00124400214788407
"31","ENSG00000007541","PIGQ","blue","blue",0.00123320893239825,0.00123320893239825
"1849","ENSG00000179094","PER1","turquoise","blue",0.00122627400759623,-0.00122627400759623
"1479","ENSG00000163378","EOGT","turquoise","blue",0.00122552990509609,0.00122552990509609
"1495","ENSG00000163923","RPL39L","blue","blue",0.00122369081197653,-0.00122369081197653
"947","ENSG00000134323","MYCN","blue","blue",0.00122190240667483,-0.00122190240667483
"1308","ENSG00000152217","SETBP1","blue","blue",0.00122003022412682,0.00122003022412682
"1224","ENSG00000146425","DYNLT1","blue","blue",0.00121960083416111,-0.00121960083416111
"2293","ENSG00000243147","MRPL33","blue","blue",0.00121897526224792,-0.00121897526224792
"1748","ENSG00000173013","CCDC96","blue","blue",0.00121008795210154,0.00121008795210154
"1862","ENSG00000179761","PIPOX","blue","blue",0.00121008461216114,0.00121008461216114
"25","ENSG00000006712","PAF1","turquoise","blue",0.00120644849624209,0.00120644849624209
"1868","ENSG00000180448","ARHGAP45","turquoise","blue",0.00120071488196668,-0.00120071488196668
"1268","ENSG00000149218","ENDOD1","turquoise","blue",0.00119961017827695,-0.00119961017827695
"2153","ENSG00000204977","TRIM13","turquoise","blue",0.00119740313689474,0.00119740313689474
"48","ENSG00000013297","CLDN11","turquoise","blue",0.00119704012542384,-0.00119704012542384
"1967","ENSG00000185896","LAMP1","turquoise","blue",0.0011904947384453,0.0011904947384453
"525","ENSG00000110713","NUP98","blue","blue",0.00118501213152657,-0.00118501213152657
"1458","ENSG00000162772","ATF3","turquoise","blue",0.00118292048297851,-0.00118292048297851
"528","ENSG00000110955","ATP5F1B","turquoise","blue",0.00116274962670641,-0.00116274962670641
"990","ENSG00000135924","DNAJB2","turquoise","blue",0.00115588737688678,-0.00115588737688678
"388","ENSG00000103150","MLYCD","blue","blue",0.00115272822637246,0.00115272822637246
"1156","ENSG00000143469","SYT14","turquoise","blue",0.00114833608250503,0.00114833608250503
"1814","ENSG00000176454","LPCAT4","turquoise","blue",0.00114431454225275,-0.00114431454225275
"2011","ENSG00000188176","SMTNL2","blue","blue",0.00113735034550715,-0.00113735034550715
"15","ENSG00000005339","CREBBP","turquoise","blue",0.00113631563093862,0.00113631563093862
"91","ENSG00000047662","FAM184B","blue","blue",0.0011310303483239,-0.0011310303483239
"35","ENSG00000008952","SEC62","turquoise","blue",0.00113091965089207,0.00113091965089207
"1821","ENSG00000176842","IRX5","turquoise","blue",0.00112527893620575,0.00112527893620575
"2079","ENSG00000197557","IFT70A","blue","blue",0.00112152377405045,0.00112152377405045
"834","ENSG00000128928","IVD","blue","blue",0.00112080533358375,0.00112080533358375
"938","ENSG00000134240","HMGCS2","turquoise","blue",0.00111482803664577,0.00111482803664577
"2196","ENSG00000221866","PLXNA4","turquoise","blue",0.00111420345455368,0.00111420345455368
"95","ENSG00000048740","CELF2","turquoise","blue",0.00111282925617778,0.00111282925617778
"220","ENSG00000080503","SMARCA2","blue","blue",0.0011114572022931,0.0011114572022931
"978","ENSG00000135363","LMO2","turquoise","blue",0.00110800233494937,-0.00110800233494937
"7","ENSG00000004139","SARM1","blue","blue",0.00110128598733548,0.00110128598733548
"2006","ENSG00000187860","CCDC157","blue","blue",0.00109532162329075,0.00109532162329075
"574","ENSG00000113013","HSPA9","blue","blue",0.00109001415727737,-0.00109001415727737
"1712","ENSG00000171124","FUT3","turquoise","blue",0.00107591667043502,-0.00107591667043502
"1293","ENSG00000151012","SLC7A11","turquoise","blue",0.00107479441894189,0.00107479441894189
"2112","ENSG00000198732","SMOC1","turquoise","blue",0.00107009314987294,-0.00107009314987294
"850","ENSG00000130055","GDPD2","blue","blue",0.00105962784367228,0.00105962784367228
"960","ENSG00000134762","DSC3","turquoise","blue",0.00104907750895671,-0.00104907750895671
"396","ENSG00000103356","EARS2","blue","blue",0.00104581643980222,-0.00104581643980222
"1191","ENSG00000144730","IL17RD","turquoise","blue",0.0010377877787131,-0.0010377877787131
"162","ENSG00000070269","TMEM260","turquoise","blue",0.0010321681057151,0.0010321681057151
"160","ENSG00000070193","FGF10","turquoise","blue",0.00102991784394267,0.00102991784394267
"1278","ENSG00000149948","HMGA2","blue","blue",0.0010282373304633,-0.0010282373304633
"1697","ENSG00000170522","ELOVL6","blue","blue",0.00102084245179943,-0.00102084245179943
"1683","ENSG00000169964","TMEM42","blue","blue",0.00102074858633588,-0.00102074858633588
"2174","ENSG00000213347","MXD3","turquoise","blue",0.00102009728802594,-0.00102009728802594
"967","ENSG00000135045","C9orf40","blue","blue",0.00100381275040266,-0.00100381275040266
"1117","ENSG00000141294","LRRC46","blue","blue",0.00100168996506824,0.00100168996506824
"301","ENSG00000096070","BRPF3","blue","blue",0.000995852466247846,0.000995852466247846
"483","ENSG00000107833","NPM3","turquoise","blue",0.000989483080024695,-0.000989483080024695
"2065","ENSG00000197043","ANXA6","blue","blue",0.000985766624124312,0.000985766624124312
"767","ENSG00000124479","NDP","blue","blue",0.000979781082500779,0.000979781082500779
"1300","ENSG00000151532","VTI1A","turquoise","blue",0.000973533542574284,0.000973533542574284
"1043","ENSG00000137944","KYAT3","turquoise","blue",0.000972151148784725,-0.000972151148784725
"353","ENSG00000101266","CSNK2A1","blue","blue",0.000970224236933219,-0.000970224236933219
"1872","ENSG00000181026","AEN","turquoise","blue",0.000965986122131115,-0.000965986122131115
"2343","ENSG00000255468","B4GAT1-DT","blue","blue",0.000962820859792726,-0.000962820859792726
"1004","ENSG00000136261","BZW2","blue","blue",0.000960976979837998,-0.000960976979837998
"1583","ENSG00000166450","PRTG","turquoise","blue",0.000959755587260935,0.000959755587260935
"2008","ENSG00000188033","ZNF490","blue","blue",0.000951873054259424,0.000951873054259424
"2054","ENSG00000196693","ZNF33B","turquoise","blue",0.000943324782300772,0.000943324782300772
"930","ENSG00000133640","LRRIQ1","turquoise","blue",0.000940363120008372,0.000940363120008372
"2013","ENSG00000188290","HES4","turquoise","blue",0.000938353932721083,-0.000938353932721083
"854","ENSG00000130294","KIF1A","turquoise","blue",0.000937852120302527,-0.000937852120302527
"1218","ENSG00000145824","CXCL14","blue","blue",0.000930200033908462,-0.000930200033908462
"1822","ENSG00000176903","PNMA1","blue","blue",0.00092833069613851,0.00092833069613851
"242","ENSG00000085741","WNT11","blue","blue",0.000924251474785921,-0.000924251474785921
"1584","ENSG00000166454","ATMIN","turquoise","blue",0.000916463086988905,0.000916463086988905
"1327","ENSG00000153187","HNRNPU","turquoise","blue",0.000916163410977447,0.000916163410977447
"705","ENSG00000120129","DUSP1","turquoise","blue",0.00090910066851167,-0.00090910066851167
"394","ENSG00000103316","CRYM","blue","blue",0.000904867724447432,-0.000904867724447432
"876","ENSG00000131069","ACSS2","turquoise","blue",0.000904685979444637,-0.000904685979444637
"1154","ENSG00000143375","CGN","turquoise","blue",0.000897695262851393,0.000897695262851393
"1477","ENSG00000163376","KBTBD8","turquoise","blue",0.000888814571381838,0.000888814571381838
"1503","ENSG00000164070","HSPA4L","blue","blue",0.000880050651134522,-0.000880050651134522
"1819","ENSG00000176720","BOK","blue","blue",0.000877975770772256,0.000877975770772256
"1726","ENSG00000171766","GATM","turquoise","blue",0.00087703295119105,-0.00087703295119105
"2156","ENSG00000205181","LINC00654","blue","blue",0.00087525180698791,0.00087525180698791
"507","ENSG00000109103","UNC119","turquoise","blue",0.000872866328582651,-0.000872866328582651
"534","ENSG00000111237","VPS29","turquoise","blue",0.000871349216275252,0.000871349216275252
"374","ENSG00000102226","USP11","turquoise","blue",0.00087092775064347,-0.00087092775064347
"722","ENSG00000121005","CRISPLD1","turquoise","blue",0.000863576573590956,0.000863576573590956
"107","ENSG00000052841","TTC17","blue","blue",0.000859730549200358,-0.000859730549200358
"414","ENSG00000104450","SPAG1","blue","blue",0.000857419021732183,0.000857419021732183
"626","ENSG00000115339","GALNT3","blue","blue",0.000851738946078507,0.000851738946078507
"1311","ENSG00000152315","KCNK13","turquoise","blue",0.000850855787506178,0.000850855787506178
"2362","ENSG00000261609","GAN","blue","blue",0.000849230985269422,-0.000849230985269422
"1456","ENSG00000162734","PEA15","blue","blue",0.000843345493172469,-0.000843345493172469
"1269","ENSG00000149256","TENM4","blue","blue",0.000838666929359126,0.000838666929359126
"2012","ENSG00000188186","LAMTOR4","turquoise","blue",0.000836854041286787,-0.000836854041286787
"1242","ENSG00000147642","SYBU","blue","blue",0.000835824242738368,0.000835824242738368
"1025","ENSG00000137094","DNAJB5","turquoise","blue",0.000828813407947393,-0.000828813407947393
"1340","ENSG00000153976","HS3ST3A1","blue","blue",0.000828450148636072,0.000828450148636072
"1909","ENSG00000183230","CTNNA3","turquoise","blue",0.000825612435478119,0.000825612435478119
"461","ENSG00000106477","CEP41","blue","blue",0.000824397363616212,0.000824397363616212
"1287","ENSG00000150779","TIMM8B","turquoise","blue",0.00082136273567254,0.00082136273567254
"811","ENSG00000127561","SYNGR3","turquoise","blue",0.000820852625947927,-0.000820852625947927
"1466","ENSG00000162980","ARL5A","turquoise","blue",0.000820631387557119,0.000820631387557119
"114","ENSG00000055118","KCNH2","blue","blue",0.000819546411709096,0.000819546411709096
"785","ENSG00000125726","CD70","turquoise","blue",0.000818521678032037,-0.000818521678032037
"1281","ENSG00000150551","LYPD1","blue","blue",0.00081759668990115,-0.00081759668990115
"2237","ENSG00000229921","KIF25-AS1","turquoise","blue",0.00081668039224756,0.00081668039224756
"1401","ENSG00000159164","SV2A","turquoise","blue",0.000814791737613309,-0.000814791737613309
"727","ENSG00000121644","DESI2","blue","blue",0.000814176771642973,-0.000814176771642973
"1394","ENSG00000158321","AUTS2","turquoise","blue",0.000811620404523827,0.000811620404523827
"420","ENSG00000104852","SNRNP70","turquoise","blue",0.000807288961695423,-0.000807288961695423
"634","ENSG00000115762","PLEKHB2","blue","blue",0.000806778800171955,-0.000806778800171955
"151","ENSG00000069188","SDK2","turquoise","blue",0.000806739248243385,-0.000806739248243385
"1031","ENSG00000137558","PI15","turquoise","blue",0.00080562577864514,0.00080562577864514
"590","ENSG00000113742","CPEB4","turquoise","blue",0.000805086842736106,0.000805086842736106
"5","ENSG00000003393","ALS2","turquoise","blue",0.000805024873638421,0.000805024873638421
"1041","ENSG00000137876","RSL24D1","blue","blue",0.000801946516228532,-0.000801946516228532
"1611","ENSG00000167513","CDT1","turquoise","blue",0.000799043329686018,-0.000799043329686018
"1940","ENSG00000184619","KRBA2","turquoise","blue",0.000796452434686607,0.000796452434686607
"599","ENSG00000114200","BCHE","turquoise","blue",0.00079605310577011,0.00079605310577011
"320","ENSG00000100226","GTPBP1","turquoise","blue",0.000793365466037549,-0.000793365466037549
"1555","ENSG00000165672","PRDX3","blue","blue",0.000792598428084762,-0.000792598428084762
"877","ENSG00000131080","EDA2R","turquoise","blue",0.000791589805715581,-0.000791589805715581
"1210","ENSG00000145526","CDH18","turquoise","blue",0.0007842996240938,0.0007842996240938
"1809","ENSG00000176170","SPHK1","blue","blue",0.000779500282793124,-0.000779500282793124
"719","ENSG00000120798","NR2C1","turquoise","blue",0.000777334176547337,0.000777334176547337
"252","ENSG00000087095","NLK","blue","blue",0.000777212482923065,-0.000777212482923065
"1987","ENSG00000186480","INSIG1","blue","blue",0.000772716941677875,-0.000772716941677875
"1774","ENSG00000174450","GOLGA6L2","turquoise","blue",0.000770499862817483,0.000770499862817483
"1029","ENSG00000137288","UQCC2","turquoise","blue",0.000769191431408514,-0.000769191431408514
"2305","ENSG00000245694","CRNDE","turquoise","blue",0.000766487779648433,0.000766487779648433
"2203","ENSG00000223573","TINCR","turquoise","blue",0.000762210222076753,-0.000762210222076753
"455","ENSG00000106211","HSPB1","blue","blue",0.000761058655570337,-0.000761058655570337
"1221","ENSG00000146072","TNFRSF21","turquoise","blue",0.000760833246339326,0.000760833246339326
"2085","ENSG00000197818","SLC9A8","blue","blue",0.000758409481082897,0.000758409481082897
"8","ENSG00000004399","PLXND1","turquoise","blue",0.000757057373502992,-0.000757057373502992
"1968","ENSG00000185917","SETD4","blue","blue",0.000753835411974015,0.000753835411974015
"2360","ENSG00000260804","LINC01963","turquoise","blue",0.000752043447442387,0.000752043447442387
"2211","ENSG00000225032","LOC102723566","blue","blue",0.000747722852779094,-0.000747722852779094
"1520","ENSG00000164466","SFXN1","blue","blue",0.000746588837061199,-0.000746588837061199
"1092","ENSG00000139613","SMARCC2","turquoise","blue",0.00074592808813843,0.00074592808813843
"1247","ENSG00000147894","C9orf72","blue","blue",0.000740092896123814,-0.000740092896123814
"699","ENSG00000119661","DNAL1","blue","blue",0.00073835128155393,0.00073835128155393
"2035","ENSG00000196141","SPATS2L","turquoise","blue",0.0007374443990213,0.0007374443990213
"1800","ENSG00000175592","FOSL1","blue","blue",0.00073740628290097,-0.00073740628290097
"383","ENSG00000102900","NUP93","blue","blue",0.000736876146026881,-0.000736876146026881
"46","ENSG00000012822","CALCOCO1","turquoise","blue",0.000730940782956799,0.000730940782956799
"2120","ENSG00000198832","SELENOM","turquoise","blue",0.000730310677183899,-0.000730310677183899
"945","ENSG00000134294","SLC38A2","turquoise","blue",0.000730166146789267,0.000730166146789267
"1541","ENSG00000165029","ABCA1","blue","blue",0.000727269591114007,0.000727269591114007
"359","ENSG00000101474","APMAP","blue","blue",0.000724442327585447,0.000724442327585447
"170","ENSG00000071051","NCK2","blue","blue",0.000721973495170212,0.000721973495170212
"1896","ENSG00000182827","ACBD3","blue","blue",0.000720463631420152,-0.000720463631420152
"470","ENSG00000106799","TGFBR1","turquoise","blue",0.0007193376074451,0.0007193376074451
"1197","ENSG00000144857","BOC","blue","blue",0.000719003625378701,-0.000719003625378701
"1522","ENSG00000164520","RAET1E","turquoise","blue",0.000717923098074262,0.000717923098074262
"2130","ENSG00000203867","RBM20","blue","blue",0.000712984096912382,0.000712984096912382
"1797","ENSG00000175414","ARL10","blue","blue",0.000711495942332341,0.000711495942332341
"1914","ENSG00000183644","HOATZ","blue","blue",0.00070722553941976,0.00070722553941976
"1437","ENSG00000161981","SNRNP25","turquoise","blue",0.000696553784803546,0.000696553784803546
"1885","ENSG00000182175","RGMA","turquoise","blue",0.000696550549855479,-0.000696550549855479
"196","ENSG00000075618","FSCN1","turquoise","blue",0.000696167871908348,-0.000696167871908348
"991","ENSG00000136002","ARHGEF4","turquoise","blue",0.000692462170984739,-0.000692462170984739
"403","ENSG00000104081","BMF","turquoise","blue",0.000690679385081084,0.000690679385081084
"294","ENSG00000095139","ARCN1","turquoise","blue",0.000689853039459128,-0.000689853039459128
"1132","ENSG00000141858","SAMD1","turquoise","blue",0.000686721848619694,-0.000686721848619694
"185","ENSG00000074219","TEAD2","turquoise","blue",0.000684546511606387,0.000684546511606387
"274","ENSG00000090612","ZNF268","turquoise","blue",0.000682395989894792,0.000682395989894792
"1028","ENSG00000137285","TUBB2B","turquoise","blue",0.000680148012917426,-0.000680148012917426
"1540","ENSG00000164985","PSIP1","blue","blue",0.000676269822232506,-0.000676269822232506
"2229","ENSG00000228526","MIR34AHG","blue","blue",0.000673538415968944,-0.000673538415968944
